scorer,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn
17,332.77,92.8,1,348.56,77,1.06,325.76,83.15,1.05,399.41,92.8,0.99,321.38,106.84,0.43,442.37,159.5,0.91,291.57,163.89,0.85,427.46,222.68,0.86,267.9,240.24,0.89,311.73,206.01,0.84,384.5,222.68,0.81,401.16,329.75,0.86,306.47,328.88,0.79,449.38,407.86,0.88,225.81,412.25,0.91,403.79,594.79,0.92,220.55,615.85,0.87
18,332.77,91.96,0.99,348.56,77.06,1.09,325.76,82.32,1.07,398.53,93.71,0.98,321.38,105.98,0.42,442.37,159.43,0.91,291.57,163.82,0.85,427.46,223.4,0.87,267.9,240.05,0.88,312.61,206.76,0.84,385.38,222.53,0.81,402.04,329.44,0.86,306.47,328.56,0.78,449.38,408.3,0.88,224.94,411.81,0.91,403.79,594.96,0.91,220.55,615.11,0.87
19,335.72,91.05,0.97,350.65,77.85,1.1,328.69,83.13,1.08,397.21,95.45,1,322.54,103.38,0.41,441.14,158.83,0.94,291.8,163.23,0.89,429.72,223.08,0.92,268.95,240.69,0.9,312.88,205.48,0.88,382.28,223.96,0.82,403.36,330.47,0.9,307.61,330.47,0.85,449.92,407.93,0.94,225.91,411.45,0.93,403.36,596.29,0.97,220.64,614.78,0.89
20,333.18,92.77,0.99,348.99,76.95,1.05,326.15,83.1,1.03,399.06,93.64,0.98,320,105.07,0.43,442.99,158.68,0.88,291.89,163.96,0.82,428.05,222.84,0.83,267.29,240.42,0.86,312.09,207.02,0.8,385.01,222.84,0.78,400.82,326.55,0.8,306.82,325.68,0.73,450.01,407.41,0.85,225.12,411.81,0.86,403.45,594.62,0.88,220.73,614.84,0.84
21,333.58,92.77,0.99,349.43,76.95,1.05,325.66,82.22,1.03,398.72,93.64,0.98,320.38,105.07,0.43,442.73,158.68,0.86,291.33,163.96,0.81,427.77,222.84,0.81,267.57,240.42,0.84,311.58,206.14,0.79,385.52,222.84,0.77,400.48,326.55,0.78,307.18,325.68,0.71,449.77,407.41,0.84,225.32,410.93,0.85,404,593.74,0.87,220.04,613.96,0.84
22,333.18,92.8,1,348.99,77,1.09,326.15,82.27,1.06,399.06,92.8,0.99,320,105.09,0.43,442.99,158.62,0.85,291.01,163.89,0.79,428.05,222.68,0.8,267.29,240.24,0.83,312.09,206.01,0.78,385.01,222.68,0.76,399.94,325.36,0.76,306.82,324.49,0.69,450.01,406.98,0.83,225.12,410.49,0.84,404.33,593.03,0.86,220.73,613.22,0.83
23,333.18,92.77,1,348.99,77.82,1.09,326.15,83.1,1.04,399.06,92.77,0.98,320,104.19,0.43,443.86,158.68,0.84,291.01,163.96,0.78,427.17,221.96,0.79,267.29,239.54,0.82,312.09,206.14,0.77,385.01,221.96,0.75,399.06,323.04,0.74,307.7,323.04,0.68,450.01,406.54,0.82,225.12,410.05,0.83,404.33,592.86,0.85,220.73,613.08,0.83
24,332.65,92.71,1,348.43,77.82,1.08,325.64,83.07,1.05,398.41,93.59,0.99,319.5,104.98,0.41,443.12,158.43,0.86,291.44,163.69,0.8,428.22,222.4,0.81,267.77,239.93,0.84,311.61,206.63,0.79,385.26,222.4,0.77,400.16,326.68,0.77,307.23,325.81,0.71,449.26,407.3,0.84,224.81,410.81,0.85,404.54,593.96,0.87,220.43,614.11,0.84
25,335.27,91.93,0.98,350.23,78.73,1.14,327.34,82.25,1.07,396.88,93.69,1.02,320.3,102.49,0.42,441.77,157.95,0.85,291.26,163.23,0.79,429.45,223.08,0.83,268.37,240.69,0.81,312.38,205.48,0.79,384.56,222.2,0.75,401.28,324.31,0.76,308.86,324.31,0.68,449.69,407.05,0.84,225.24,409.69,0.83,403.92,594.53,0.86,220.84,611.26,0.83
26,334.93,92.01,0.97,349.92,77.9,1.11,327.88,82.31,1.07,396.67,94.65,1.01,320.82,102.59,0.42,441.65,158.12,0.9,291.72,163.41,0.84,429.3,223.35,0.86,268.78,240.98,0.86,312.88,205.72,0.84,383.44,223.35,0.79,402.84,328.25,0.84,307.59,327.37,0.77,449.58,408.47,0.9,225.57,410.23,0.88,403.72,595.35,0.92,221.16,612.98,0.86
