scorer,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn
17,358.68,118.33,1.1,374.94,105.93,1.1,349.39,105.16,1.08,400.49,117.56,0.97,337.77,116.01,0.84,434.56,194.26,0.88,305.25,185.73,0.89,418.3,287.22,0.89,311.44,274.83,0.86,378.81,342.23,0.91,337,342.23,0.88,404.36,351.53,0.69,312.22,348.43,0.75,374.94,427.45,0.71,296.73,422.03,0.72,325.38,601.77,0.55,317.64,600.99,0.8
18,358.4,118.43,1.1,374.69,106.01,1.09,349.08,105.23,1.08,400.3,117.65,0.96,338.22,116.1,0.83,434.45,194.48,0.88,305.62,185.94,0.88,418.15,286.83,0.89,311.06,275.19,0.86,378.57,342.7,0.91,337.44,341.93,0.88,404.18,351.24,0.69,311.83,348.14,0.75,375.47,427.29,0.71,297.09,422.64,0.72,326.58,602.68,0.54,316.49,600.35,0.8
19,358.72,118.63,1.1,374.24,106.2,1.09,349.41,105.42,1.08,400.63,118.63,0.95,337.77,116.3,0.85,434,194.81,0.87,305.18,186.26,0.89,418.48,287.32,0.89,311.39,274.88,0.87,378.9,341.73,0.91,336.99,342.51,0.88,404.51,351.84,0.7,312.16,348.73,0.75,375.02,427.24,0.72,297.42,423.35,0.74,324.58,600.59,0.58,315.27,598.25,0.78
20,358.45,118.43,1.11,374.71,106.03,1.1,349.16,105.26,1.09,401.04,118.43,0.94,338.32,116.11,0.83,433.56,195.13,0.88,305.8,186.61,0.89,418.85,287.32,0.9,311.99,275.7,0.88,378.58,342.33,0.91,337.55,343.1,0.89,404.14,353.18,0.71,311.99,350.08,0.76,375.49,427.55,0.73,295.73,422.13,0.74,324.38,600.32,0.58,315.09,597.99,0.78
21,358.18,118,1.1,374.41,105.64,1.1,348.91,104.87,1.08,400.67,118,0.94,337.32,115.68,0.83,433.89,195.21,0.87,305.65,186.72,0.88,418.44,287.1,0.88,311.83,275.51,0.87,379.04,341.92,0.89,337.32,341.92,0.89,404.54,352.73,0.69,311.83,348.87,0.75,375.18,426.85,0.72,296.38,422.22,0.73,326.51,600.58,0.55,312.6,597.49,0.76
22,357.92,117.9,1.11,374.1,106.33,1.1,348.67,104.79,1.08,401.08,117.9,0.95,337.1,115.58,0.81,434.23,194.98,0.86,305.5,186.5,0.87,418.81,286.71,0.88,311.67,275.92,0.87,378.73,342.21,0.89,337.1,342.21,0.88,404.17,352.23,0.69,312.44,349.15,0.74,374.88,427,0.72,296.25,422.38,0.74,340.96,599.67,0.53,312.44,597.35,0.77
23,357.92,118,1.1,374.1,105.64,1.1,348.67,104.87,1.08,401.08,118,0.94,337.1,114.91,0.8,435,195.21,0.85,304.73,185.95,0.86,418.81,286.32,0.86,311.67,275.51,0.85,378.73,341.92,0.88,337.1,342.69,0.87,404.17,351.96,0.67,312.44,348.1,0.73,374.88,426.08,0.71,296.25,421.45,0.73,324.77,600.58,0.55,311.67,597.49,0.76
24,357.4,117.69,1.12,374.28,106.17,1.11,348.95,105.4,1.1,401.14,118.46,0.95,337.44,115.39,0.78,434.9,195.28,0.87,305.22,186.06,0.88,418.78,286.7,0.88,311.35,275.18,0.87,378.88,342.01,0.9,337.44,342.01,0.88,404.2,352,0.69,312.89,348.16,0.75,375.05,425.75,0.73,296.77,420.37,0.74,351.26,600.14,0.55,312.12,597.83,0.78
25,356.78,116.96,1.11,373.89,106.05,1.09,348.22,104.5,1.1,400.33,117.73,0.95,336.56,115.4,0.77,434.56,194.04,0.88,305.44,186.26,0.88,419,286.7,0.88,311.67,275.8,0.86,378.56,341.98,0.9,337.33,342.76,0.88,405,349.77,0.68,312.44,347.43,0.74,373.89,426.08,0.72,296.11,421.41,0.73,354.44,600.49,0.58,311.67,597.38,0.81
26,357.35,117.43,1.12,373.61,105.81,1.1,348.06,105.03,1.1,400.72,118.2,0.94,337.22,115.11,0.77,434.01,194.9,0.88,305.48,186.38,0.88,418.52,287.1,0.89,311.67,275.48,0.87,378.26,342.1,0.9,337.22,342.1,0.89,404.59,352.18,0.69,312.44,348.3,0.75,374.39,425.78,0.72,295.41,421.13,0.74,350.39,598.54,0.57,310.9,595.44,0.81
27,356.8,117.36,1.12,373.24,105.6,1.09,348.19,104.82,1.1,400.65,118.14,0.94,337.23,115.01,0.77,434.32,194.96,0.89,305.91,186.34,0.9,418.66,286.67,0.91,311.39,274.91,0.88,377.94,342.32,0.91,336.44,342.32,0.89,404.56,351.73,0.71,312.17,349.38,0.77,373.24,426.98,0.74,294.16,421.49,0.75,348.97,601.78,0.54,309.82,598.64,0.83
28,356.93,117.18,1.11,372.93,105.75,1.11,347.78,104.99,1.09,400.37,117.94,0.93,336.35,114.13,0.76,435.43,194.87,0.82,304.34,184.97,0.83,418.66,287.04,0.83,311.2,274.85,0.82,378.27,341.88,0.84,336.35,341.12,0.82,403.42,350.26,0.63,312.72,344.93,0.68,372.93,424.91,0.7,293.67,419.58,0.72,351.59,599.34,0.54,309.67,596.3,0.75
29,356.6,117.06,1.11,373.75,105.36,1.11,348.03,104.58,1.08,400.26,117.84,0.95,337.11,114.72,0.79,435.33,194.27,0.86,305.15,185.69,0.87,418.18,286.3,0.87,310.61,274.61,0.85,377.65,342.46,0.89,336.34,341.68,0.85,404.15,349.48,0.67,312.17,346.36,0.73,372.19,425.14,0.72,292.68,421.24,0.75,351.93,599.06,0.55,309.05,597.5,0.8
30,356.6,117.18,1.11,372.97,105.5,1.11,348.03,104.72,1.08,400.26,117.18,0.95,337.11,114.06,0.78,435.33,195.04,0.85,305.15,185.7,0.86,418.18,286.14,0.86,311.39,273.68,0.84,377.65,342.21,0.88,336.34,342.21,0.84,403.37,348.43,0.66,312.17,345.32,0.72,372.19,425.52,0.71,292.68,421.63,0.75,351.15,599.94,0.54,309.05,598.38,0.79
31,356.38,118.06,1.11,372.75,105.58,1.11,347.81,104.8,1.08,400.03,117.28,0.95,337.67,114.94,0.79,435.11,195.27,0.85,304.93,185.91,0.87,417.96,287.3,0.86,311.17,274.05,0.85,376.65,341.9,0.89,335.34,341.9,0.84,403.15,349.7,0.67,311.17,345.8,0.73,371.19,426.14,0.71,292.46,422.24,0.75,318.97,600.06,0.52,310.39,599.28,0.78
32,356.7,117.59,1.1,372.81,106.08,1.1,348.26,105.32,1.08,400.44,117.59,0.94,336.75,115.29,0.8,434.97,194.28,0.84,304.52,185.84,0.86,418.09,286.31,0.85,310.66,274.81,0.85,377.42,342.3,0.87,335.21,341.53,0.83,402.74,349.97,0.66,311.42,346.13,0.72,371.28,424.36,0.71,291.47,421.29,0.73,322.93,599.22,0.52,309.12,596.92,0.75
33,356.38,118.16,1.11,372.75,105.66,1.11,347.81,104.88,1.09,400.03,118.16,0.96,337.67,115.03,0.79,435.11,195.5,0.86,304.93,186.12,0.87,417.96,286.91,0.87,310.39,274.41,0.85,376.65,342.38,0.9,335.34,341.59,0.85,403.15,350.19,0.67,311.17,347.06,0.73,371.19,425.97,0.72,292.46,422.84,0.74,316.63,600.97,0.58,311.17,600.97,0.77
